#datumDate,datumId,datumValue
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/5Y,0.0015220000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/7Y,0.0036890000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/10Y,0.0133180000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/12Y,0.0145900000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/15Y,0.0160290000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1M,0.0044580000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1Y,0.0056140000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1Y3M,0.0058570000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1Y6M,0.0060540000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/1Y9M,0.0060970000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/20Y,0.0173400000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/25Y,0.0180400000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/2Y,0.0064330000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/30Y,0.0183260000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/3M,0.0048510000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/3Y,0.0071010000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/4Y,0.0082640000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/5Y,0.0092690000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/6M,0.0052370000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/7Y,0.0110350000
2016-02-05,IR_SWAP/RATE/USD/2D/1D/9M,0.0054710000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/10Y,0.0168050000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/12Y,0.0180380000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/15Y,0.0193230000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/20Y,0.0206660000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/25Y,0.0212960000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/2Y,0.0092680000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/30Y,0.0217450000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/3Y,0.0102440000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/4Y,0.0113070000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/5Y,0.0124040000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/6Y,0.0135020000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/7Y,0.0143570000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/8Y,0.0151810000
2016-02-05,IR_SWAP/RATE/USD/2D/3M/9Y,0.0160630000
2016-02-05,MM/RATE/EUR/0D/1D,-0.0011220000
2016-02-05,MM/RATE/EUR/2D/10M,0.0003110000
2016-02-05,MM/RATE/EUR/2D/11M,0.0003200000
2016-02-05,MM/RATE/EUR/2D/1M,-0.0003570000
2016-02-05,MM/RATE/EUR/2D/1W,-0.0005560000
2016-02-05,MM/RATE/EUR/2D/1Y,0.0003340000
2016-02-05,MM/RATE/EUR/2D/2M,-0.0002250000
2016-02-05,MM/RATE/EUR/2D/3M,-0.0001230000
2016-02-05,MM/RATE/EUR/2D/4M,0.0000470000
2016-02-05,MM/RATE/EUR/2D/5M,0.0002410000
2016-02-05,MM/RATE/EUR/2D/6M,0.0002460000
2016-02-05,MM/RATE/EUR/2D/7M,0.0002590000
2016-02-05,MM/RATE/EUR/2D/8M,0.0002710000
2016-02-05,MM/RATE/EUR/2D/9M,0.0002940000
2016-02-05,MM/RATE/USD/0D/1D,0.0044800000
2016-02-05,MM/RATE/USD/2D/1M,0.0074110000
2016-02-05,MM/RATE/USD/2D/1W,0.0058090000
2016-02-05,MM/RATE/USD/2D/2M,0.0094220000
2016-02-05,MM/RATE/USD/2D/3M,0.0079610000
2016-02-05,MM/RATE/USD/2D/6M,0.0080470000
2016-02-05,RECOVERY_RATE/RATE/BANK/SR/USD,0.4000000000
2016-02-05,RECOVERY_RATE/RATE/CPTY_A/SR/USD,0.4000000000
2016-02-05,RECOVERY_RATE/RATE/CPTY_C/SR/EUR,0.0000000000
2016-02-05,RECOVERY_RATE/RATE/SECURITY_1,0.5000000000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/APR,1.0007270000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/AUG,0.9995930000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/DEC,1.0000530000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/FEB,0.9995540000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/JAN,0.9991180000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/JUL,0.9992200000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/JUN,1.0003680000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/MAR,1.0004390000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/MAY,1.0001060000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/NOV,1.0002850000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/OCT,1.0002930000
2016-02-05,SEASONALITY/RATE/MULT/EUHICPXT/SEP,1.0002460000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/APR,1.0024950000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/AUG,1.0028540000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/DEC,0.9923970000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/FEB,0.9964030000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/JAN,0.9930040000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/JUL,1.0027530000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/JUN,1.0052120000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/MAR,1.0009300000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/MAY,1.0042600000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/NOV,0.9963090000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/OCT,1.0003660000
2016-02-05,SEASONALITY/RATE/MULT/USCPI/SEP,1.0030170000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/10Y/ATM,0.0076110000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/15Y/ATM,0.0071160000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/1Y/ATM,0.0076680000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/20Y/ATM,0.0068480000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/25Y/ATM,0.0067210000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/2Y/ATM,0.0076420000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/2Y/Smile/-0.01,0.0080000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/2Y/Smile/-0.02,0.0080000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/2Y/Smile/0.01,0.0080000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/2Y/Smile/0.02,0.0080000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/30Y/ATM,0.0066320000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/3Y/ATM,0.0076370000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/4Y/ATM,0.0078820000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/5Y/ATM,0.0077050000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/5Y/Smile/-0.01,0.0080000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/5Y/Smile/-0.02,0.0080000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/5Y/Smile/0.01,0.0080000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/5Y/Smile/0.02,0.0080000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/7Y/ATM,0.0078690000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/10Y/ATM,0.0071990000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/15Y/ATM,0.0068330000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/1Y/ATM,0.0074920000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/20Y/ATM,0.0064420000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/25Y/ATM,0.0062990000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/2Y/ATM,0.0076360000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/30Y/ATM,0.0061940000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/3Y/ATM,0.0076570000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/4Y/ATM,0.0076470000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/5Y/ATM,0.0073940000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/7Y/ATM,0.0075590000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/10Y/ATM,0.0066290000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/15Y/ATM,0.0075620000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/1Y/ATM,0.0040130000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/20Y/ATM,0.0081340000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/25Y/ATM,0.0082910000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/2Y/ATM,0.0042260000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/30Y/ATM,0.0084900000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/3Y/ATM,0.0044720000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/4Y/ATM,0.0047590000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/5Y/ATM,0.0050660000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/7Y/ATM,0.0058040000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/10Y/ATM,0.0069780000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/15Y/ATM,0.0075570000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/1Y/ATM,0.0035430000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/20Y/ATM,0.0079180000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/25Y/ATM,0.0079300000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/2Y/ATM,0.0038890000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/2Y/Smile/-0.01,0.0070000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/2Y/Smile/-0.02,0.0070000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/2Y/Smile/0.01,0.0070000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/2Y/Smile/0.02,0.0070000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/30Y/ATM,0.0079970000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/3Y/ATM,0.0043160000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/4Y/ATM,0.0048020000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/5Y/ATM,0.0052700000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/5Y/Smile/-0.01,0.0070000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/5Y/Smile/-0.02,0.0070000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/5Y/Smile/0.01,0.0070000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/5Y/Smile/0.02,0.0070000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/7Y/ATM,0.0061230000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/10Y/ATM,0.0069640000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/15Y/ATM,0.0064190000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/1Y/ATM,0.0071980000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/20Y/ATM,0.0059940000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/25Y/ATM,0.0058510000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/2Y/ATM,0.0073640000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/30Y/ATM,0.0057260000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/3Y/ATM,0.0073640000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/4Y/ATM,0.0072940000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/5Y/ATM,0.0072160000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/7Y/ATM,0.0071410000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/10Y/ATM,0.0064620000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/15Y/ATM,0.0059460000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/1Y/ATM,0.0068450000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/20Y/ATM,0.0055740000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/25Y/ATM,0.0054700000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/2Y/ATM,0.0069640000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/30Y/ATM,0.0053740000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/3Y/ATM,0.0069240000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/4Y/ATM,0.0068340000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/5Y/ATM,0.0067350000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/7Y/ATM,0.0066190000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/10Y/ATM,0.0072730000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/15Y/ATM,0.0075080000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/1Y/ATM,0.0047320000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/20Y/ATM,0.0077520000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/25Y/ATM,0.0077870000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/2Y/ATM,0.0049800000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/30Y/ATM,0.0078290000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/3Y/ATM,0.0052790000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/4Y/ATM,0.0056290000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/5Y/ATM,0.0059570000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/7Y/ATM,0.0065630000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/10Y/ATM,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/15Y/ATM,0.0055400000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/1Y/ATM,0.0064750000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/20Y/ATM,0.0051960000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/25Y/ATM,0.0051060000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/2Y/ATM,0.0066030000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/30Y/ATM,0.0050420000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/3Y/ATM,0.0065530000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/4Y/ATM,0.0064240000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/5Y/ATM,0.0062940000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/7Y/ATM,0.0061550000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/10Y/ATM,0.0066720000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/15Y/ATM,0.0075090000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/1Y/ATM,0.0033400000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/20Y/ATM,0.0080160000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/25Y/ATM,0.0081450000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/2Y/ATM,0.0035200000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/30Y/ATM,0.0083050000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/3Y/ATM,0.0039090000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/4Y/ATM,0.0044250000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/5Y/ATM,0.0049730000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/7Y/ATM,0.0058140000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/10Y/ATM,0.0075390000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/15Y/ATM,0.0076630000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/1Y/ATM,0.0058600000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/20Y/ATM,0.0076570000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/25Y/ATM,0.0076720000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/2Y/ATM,0.0060180000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/30Y/ATM,0.0076950000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/3Y/ATM,0.0062180000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/4Y/ATM,0.0064200000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/5Y/ATM,0.0066460000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/7Y/ATM,0.0070660000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/10Y/ATM,0.0077300000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/15Y/ATM,0.0075730000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/1Y/ATM,0.0065390000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/20Y/ATM,0.0074890000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/25Y/ATM,0.0074470000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/2Y/ATM,0.0066910000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/30Y/ATM,0.0074410000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/3Y/ATM,0.0067840000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/4Y/ATM,0.0069670000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/5Y/ATM,0.0071120000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/7Y/ATM,0.0073940000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/10Y/ATM,0.0078200000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/15Y/ATM,0.0075050000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/1Y/ATM,0.0070130000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/20Y/ATM,0.0073630000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/25Y/ATM,0.0072640000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/2Y/ATM,0.0071170000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/30Y/ATM,0.0072510000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/3Y/ATM,0.0071940000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/4Y/ATM,0.0073000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/5Y/ATM,0.0074430000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/7Y/ATM,0.0076480000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/10Y/ATM,0.0067980000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/15Y/ATM,0.0075480000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/1Y/ATM,0.0033430000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/20Y/ATM,0.0079840000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/25Y/ATM,0.0080830000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/2Y/ATM,0.0035980000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/2Y/Smile/-0.01,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/2Y/Smile/-0.02,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/2Y/Smile/0.01,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/2Y/Smile/0.02,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/30Y/ATM,0.0081910000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/3Y/ATM,0.0040050000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/4Y/ATM,0.0044970000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/5Y/ATM,0.0050240000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/5Y/Smile/-0.01,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/5Y/Smile/-0.02,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/5Y/Smile/0.01,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/5Y/Smile/0.02,0.0060000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/7Y/ATM,0.0059480000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/10Y/ATM,0.0076980000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/15Y/ATM,0.0073920000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/1Y/ATM,0.0075190000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/20Y/ATM,0.0071170000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/25Y/ATM,0.0070150000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/2Y/ATM,0.0075730000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/30Y/ATM,0.0069500000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/3Y/ATM,0.0076120000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/4Y/ATM,0.0077350000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/5Y/ATM,0.0078070000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/7Y/ATM,0.0078830000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/10Y,0.0151359000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/12Y,0.0156975000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/15Y,0.0164720000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/1Y,0.0116500000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/20Y,0.0174808000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/25Y,0.0182138000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/2Y,0.0123214000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/30Y,0.0186941000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/3Y,0.0128690000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/4Y,0.0132765000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/5Y,0.0136300000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/6Y,0.0139379000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/7Y,0.0142376000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/8Y,0.0145319000
2016-02-05,YY_INFLATIONSWAP/RATE/EUHICPXT/9Y,0.0148425000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/-0.005,0.0009670000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/-0.01,0.0002660000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/-0.02,0.0000160000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/0.00,0.0031700000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/0.01,0.0287100000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/0.015,0.0648620000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/0.02,0.1143620000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/0.025,0.1712940000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/10Y/F/0.03,0.2329590000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/-0.005,0.0010200000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/-0.01,0.0002800000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/-0.02,0.0000150000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/0.00,0.0032120000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/0.01,0.0284720000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/0.015,0.0685060000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/0.02,0.1265350000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/0.025,0.1955700000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/12Y/F/0.03,0.2715460000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/-0.005,0.0010160000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/-0.01,0.0002590000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/-0.02,0.0000100000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/0.00,0.0032550000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/0.01,0.0293720000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/0.015,0.0751910000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/0.02,0.1562300000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/0.025,0.2338770000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/15Y/F/0.03,0.3326280000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/-0.005,0.0002250000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/-0.01,0.0000920000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/-0.02,0.0000160000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/0.00,0.0005550000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/0.01,0.0032750000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/0.015,0.0066350000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/0.02,0.0110960000
